N,g(N)
5796,0
5798,0
5800,0
5802,0
5804,0
5806,0
5808,0
5810,0
5812,0
5814,0
5816,0
5818,0
5820,0
5822,0
5824,0
5826,0
5828,0
5830,0
5832,0
5834,0
5836,0
5838,0
5840,0
5842,0
5844,0
5846,0
5848,0
5850,0
5852,0
5854,0
5856,0
5858,0
5860,0
5862,0
5864,0
5866,0
5868,0
5870,0
5872,0
5874,0
5876,0
5878,0
5880,0
5882,0
5884,0
5886,0
5888,0
5890,0
5892,0
5894,0
5896,0
5898,0
5900,0
5902,0
5904,0
5906,0
5908,0
5910,0
5912,0
5914,0
5916,0
5918,0
5920,0
5922,0
5924,0
5926,0
5928,0
5930,0
5932,0
5934,0
5936,0
5938,0
5940,0
5942,0
5944,0
5946,0
5948,0
5950,0
5952,0
5954,0
5956,0
5958,0
5960,0
5962,0
5964,0
5966,0
5968,0
5970,0
5972,0
5974,0
5976,0
5978,0
5980,0
5982,0
5984,0
5986,0
5988,0
5990,0
5992,0
5994,0
5996,0
5998,0
6000,0
6002,0
6004,0
6006,0
6008,0
6010,0
6012,0
6014,0
6016,0
6018,0
6020,0
6022,0
6024,0
6026,0
6028,0
6030,0
6032,0
6034,0
6036,0
6038,0
6040,0
6042,0
6044,0
6046,0
6048,0
6050,0
6052,0
6054,0
6056,0
6058,0
6060,0
6062,0
6064,0
6066,0
6068,0
6070,0
6072,0
6074,0
6076,0
6078,0
6080,0
6082,0
6084,0
6086,0
6088,0
6090,0
6092,0
6094,0
6096,0
6098,0
6100,0
6102,0
6104,0
6106,0
6108,0
6110,0
6112,0
6114,0
6116,0
6118,0
6120,0
6122,0
6124,0
6126,0
6128,0
6130,0
6132,0
6134,0
6136,0
6138,0
6140,0
6142,0
6144,0
6146,0
6148,0
6150,0
6152,0
6154,0
6156,0
6158,0
6160,0
6162,0
6164,0
6166,0
6168,0
6170,0
6172,0
6174,0
6176,0
6178,0
6180,0
6182,0
6184,0
6186,0
6188,0
6190,0
6192,0
6194,0
6196,0
6198,0
6200,0
6202,0
6204,0
6206,0
6208,0
6210,0
6212,0
6214,0
6216,0
6218,0
6220,0
6222,0
6224,0
6226,0
6228,0
6230,0
6232,0
6234,0
6236,0
6238,0
6240,0
6242,0
6244,0
6246,0
6248,0
6250,0
6252,0
6254,0
6256,0
6258,0
6260,0
6262,0
6264,0
6266,0
6268,0
6270,0
6272,0
6274,0
6276,0
6278,0
6280,0
6282,0
6284,0
6286,0
6288,0
6290,0
6292,0
6294,0
6296,0
6298,0
6300,0
6302,0
6304,0
6306,0
6308,0
6310,0
6312,0
6314,0
6316,0
6318,0
6320,0
6322,0
6324,0
6326,0
6328,0
6330,0
6332,0
6334,0
6336,0
6338,0
6340,0
6342,0
6344,0
6346,0
6348,0
6350,0
6352,0
6354,0
6356,0
6358,0
6360,0
6362,0
6364,0
6366,0
6368,0
6370,0
6372,0
6374,0
6376,0
6378,0
6380,0
6382,0
6384,0
6386,0
6388,0
6390,0
6392,0
6394,0
6396,0
6398,0
6400,0
6402,0
6404,0
6406,0
6408,0
6410,0
6412,0
6414,0
6416,0
6418,0
6420,0
6422,0
6424,0
6426,0
6428,0
6430,0
6432,0
6434,0
6436,0
6438,0
6440,0
6442,0
6444,0
6446,0
6448,0
6450,0
6452,0
6454,0
6456,0
6458,0
6460,0
6462,0
6464,0
6466,0
6468,0
6470,0
6472,0
6474,0
6476,0
6478,0
6480,0
6482,0
6484,0
6486,0
6488,0
6490,0
6492,0
6494,0
6496,0
6498,0
6500,0
6502,0
6504,0
6506,0
6508,0
6510,0
6512,0
6514,0
6516,0
6518,0
6520,0
6522,0
6524,0
6526,0
6528,0
6530,0
6532,0
6534,0
6536,0
6538,0
6540,0
6542,0
6544,0
6546,0
6548,0
6550,0
6552,0
6554,0
6556,0
6558,0
6560,0
6562,0
6564,0
6566,0
6568,0
6570,0
6572,0
6574,0
6576,0
6578,0
6580,0
6582,0
6584,0
6586,0
6588,0
6590,0
6592,0
6594,0
6596,0
6598,0
6600,0
6602,0
6604,0
6606,0
6608,0
6610,0
6612,0
6614,0
6616,0
6618,0
6620,0
6622,0
6624,0
6626,0
6628,0
6630,0
6632,0
6634,0
6636,0
6638,0
6640,0
6642,0
6644,0
6646,0
6648,0
6650,0
6652,0
6654,0
6656,0
6658,0
6660,0
6662,0
6664,0
6666,0
6668,0
6670,0
6672,0
6674,0
6676,0
6678,0
6680,0
6682,0
6684,0
6686,0
6688,0
6690,0
6692,0
6694,0
6696,0
6698,0
6700,0
6702,0
6704,0
6706,0
6708,0
6710,0
6712,0
6714,0
6716,0
6718,0
6720,0
6722,0
6724,0
6726,0
6728,0
6730,0
6732,0
6734,0
6736,0
6738,0
6740,0
6742,0
6744,0
6746,0
6748,0
6750,0
6752,0
6754,0
6756,0
6758,0
6760,0
6762,0
6764,0
6766,0
6768,0
6770,0
6772,0
6774,0
6776,0
6778,0
6780,0
6782,0
6784,0
6786,0
6788,0
6790,0
6792,0
6794,0
6796,0
6798,0
6800,0
6802,0
6804,0
6806,0
6808,0
6810,0
6812,0
6814,0
6816,0
6818,0
6820,0
6822,0
6824,0
6826,0
6828,0
6830,0
6832,0
6834,0
6836,0
6838,0
6840,0
6842,0
6844,0
6846,0
6848,0
6850,0
6852,0
6854,0
6856,0
6858,0
6860,0
6862,0
6864,0
6866,0
6868,0
6870,0
6872,0
6874,0
6876,0
6878,0
6880,0
6882,0
6884,0
6886,0
6888,0
6890,0
6892,0
6894,0
6896,0
6898,0
6900,0
6902,0
6904,0
6906,0
6908,0
6910,0
6912,0
6914,0
6916,0
6918,0
6920,0
6922,0
6924,0
6926,0
6928,0
6930,0
6932,0
6934,0
6936,0
6938,0
6940,0
6942,0
6944,0
6946,0
6948,0
6950,0
6952,0
6954,0
6956,0
6958,0
6960,0
6962,0
6964,0
6966,0
6968,0
6970,0
6972,0
6974,0
6976,0
6978,0
6980,0
6982,0
6984,0
6986,0
6988,0
6990,0
6992,0
6994,0
6996,0
6998,0
7000,0
7002,0
7004,0
7006,0
7008,0
7010,0
7012,0
7014,0
7016,0
7018,0
7020,0
7022,0
7024,0
7026,0
7028,0
7030,0
7032,0
7034,0
7036,0
7038,0
7040,0
7042,0
7044,0
7046,0
7048,0
7050,0
7052,0
7054,0
7056,0
7058,0
7060,0
7062,0
7064,0
7066,0
7068,0
7070,0
7072,0
7074,0
7076,0
7078,0
7080,0
7082,0
7084,0
7086,0
7088,0
7090,0
7092,0
7094,0
7096,0
7098,0
7100,0
7102,0
7104,0
7106,0
7108,0
7110,0
7112,0
7114,0
7116,0
7118,0
7120,0
7122,0
7124,0
7126,0
7128,0
7130,0
7132,0
7134,0
7136,0
7138,0
7140,0
7142,0
7144,0
7146,0
7148,0
7150,0
7152,0
7154,0
7156,0
7158,0
7160,0
7162,0
7164,0
7166,0
7168,0
7170,0
7172,0
7174,0
7176,0
7178,0
7180,0
7182,0
7184,0
7186,0
7188,0
7190,0
7192,0
7194,0
7196,0
7198,0
7200,0
7202,0
7204,0
7206,0
7208,0
7210,0
7212,0
7214,0
7216,0
7218,0
7220,0
7222,0
7224,0
7226,0
7228,0
7230,0
7232,0
7234,0
7236,0
7238,0
7240,0
7242,0
7244,0
7246,0
7248,0
7250,0
7252,0
7254,0
7256,0
7258,0
7260,0
7262,0
7264,0
7266,0
7268,0
7270,0
7272,0
7274,0
7276,0
7278,0
7280,0
7282,0
7284,0
7286,0
7288,0
7290,0
7292,0
7294,0
7296,0
7298,0
7300,0
7302,0
7304,0
7306,0
7308,0
7310,0
7312,0
7314,0
7316,0
7318,0
7320,0
7322,0
7324,0
7326,0
7328,0
7330,0
7332,0
7334,0
7336,0
7338,0
7340,0
7342,0
7344,0
7346,0
7348,0
7350,0
7352,0
7354,0
7356,0
7358,0
7360,0
7362,0
7364,0
7366,0
7368,0
7370,0
7372,0
7374,0
7376,0
7378,0
7380,0
7382,0
7384,0
7386,0
7388,0
7390,0
7392,0
7394,0
7396,0
7398,0
7400,0
7402,0
7404,0
7406,0
7408,0
7410,0
7412,0
7414,0
7416,0
7418,0
7420,0
7422,0
7424,0
7426,0
7428,0
7430,0
7432,0
7434,0
7436,0
7438,0
7440,0
7442,0
7444,0
7446,0
7448,0
7450,0
7452,0
7454,0
7456,0
7458,0
7460,0
7462,0
7464,0
7466,0
7468,0
7470,0
7472,0
7474,0
7476,0
7478,0
7480,0
7482,0
7484,0
7486,0
7488,0
7490,0
7492,0
7494,0
7496,0
7498,0
7500,0
7502,0
7504,0
7506,0
7508,0
7510,0
7512,0
7514,0
7516,0
7518,0
7520,0
7522,0
7524,0
7526,0
7528,0
7530,0
7532,0
7534,0
7536,0
7538,0
7540,0
7542,0
7544,0
7546,0
7548,0
7550,0
7552,0
7554,0
7556,0
7558,0
7560,0
7562,0
7564,0
7566,0
7568,0
7570,0
7572,0
7574,0
7576,0
7578,0
7580,0
7582,0
7584,0
7586,0
7588,0
7590,0
7592,0
7594,0
7596,0
7598,0
7600,0
7602,0
7604,0
7606,0
7608,0
7610,0
7612,0
7614,0
7616,0
7618,0
7620,0
7622,0
7624,0
7626,0
7628,0
7630,0
7632,0
7634,0
7636,0
7638,0
7640,0
7642,0
7644,0
7646,0
7648,0
7650,0
7652,0
7654,0
7656,0
7658,0
7660,0
7662,0
7664,0
7666,0
7668,0
7670,0
7672,0
7674,0
7676,0
7678,0
7680,0
7682,0
7684,0
7686,0
7688,0
7690,0
7692,0
7694,0
7696,0
7698,0
7700,0
7702,0
7704,0
7706,0
7708,0
7710,0
7712,0
7714,0
7716,0
7718,0
7720,0
7722,0
7724,0
7726,0
7728,0
7730,0
7732,0
7734,0
7736,0
7738,0
7740,0
7742,0
7744,0
7746,0
7748,0
7750,0
7752,0
7754,0
7756,0
7758,0
7760,0
7762,0
7764,0
7766,0
7768,0
7770,0
7772,0
7774,0
7776,0
7778,0
7780,0
7782,0
7784,0
7786,0
7788,0
7790,0
7792,0
7794,0
7796,0
7798,0
7800,0
7802,0
7804,0
7806,0
7808,0
7810,0
7812,0
7814,0
7816,0
7818,0
7820,0
7822,0
7824,0
7826,0
7828,0
7830,0
7832,0
7834,0
7836,0
7838,0
7840,0
7842,0
7844,0
7846,0
7848,0
7850,0
7852,0
7854,0
7856,0
7858,0
7860,0
7862,0
7864,0
7866,0
7868,0
7870,0
7872,0
7874,0
7876,0
7878,0
7880,0
7882,0
7884,0
7886,0
7888,0
7890,0
7892,0
7894,0
7896,0
7898,0
7900,0
7902,0
7904,0
7906,0
7908,0
7910,0
7912,0
7914,0
7916,0
7918,0
7920,0
7922,0
7924,0
7926,0
7928,0
7930,0
7932,0
7934,0
7936,0
7938,0
7940,0
7942,0
7944,0
7946,0
7948,0
7950,0
7952,0
7954,0
7956,0
7958,0
7960,0
7962,0
7964,0
7966,0
7968,0
7970,0
7972,0
7974,0
7976,0
7978,0
7980,0
7982,0
7984,0
7986,0
7988,0
7990,0
7992,0
7994,0
7996,0
7998,0
8000,0
8002,0
8004,0
8006,0
8008,0
8010,0
8012,0
8014,0
8016,0
8018,0
8020,0
8022,0
8024,0
8026,0
8028,0
8030,0
8032,0
8034,0
8036,0
8038,0
8040,0
8042,0
8044,0
8046,0
8048,0
8050,0
8052,0
8054,0
8056,0
8058,0
8060,0
8062,0
8064,0
8066,0
8068,0
8070,0
8072,0
8074,0
8076,0
8078,0
8080,0
8082,0
8084,0
8086,0
8088,0
8090,0
8092,0
8094,0
8096,0
8098,0
8100,0
8102,0
8104,0
8106,0
8108,0
8110,0
8112,0
8114,0
8116,0
8118,0
8120,0
8122,0
8124,0
8126,0
8128,0
8130,0
8132,0
8134,0
8136,0
8138,0
8140,0
8142,0
8144,0
8146,0
8148,0
8150,0
8152,0
8154,0
8156,0
8158,0
8160,0
8162,0
8164,0
8166,0
8168,0
8170,0
8172,0
8174,0
8176,0
8178,0
8180,0
8182,0
8184,0
8186,0
8188,0
8190,0
8192,0
8194,0
8196,0
8198,0
8200,0
8202,0
8204,0
8206,0
8208,0
8210,0
8212,0
8214,0
8216,0
8218,0
8220,0
8222,0
8224,0
8226,0
8228,0
8230,0
8232,0
8234,0
8236,0
8238,0
8240,0
8242,0
8244,0
8246,0
8248,0
8250,0
8252,0
8254,0
8256,0
8258,0
8260,0
8262,0
8264,0
8266,0
8268,0
8270,0
8272,0
8274,0
8276,0
8278,0
8280,0
8282,0
8284,0
8286,0
8288,0
8290,0
8292,0
8294,0
8296,0
8298,0
8300,0
8302,0
8304,0
8306,0
8308,0
8310,0
8312,0
8314,0
8316,0
8318,0
8320,0
8322,0
8324,0
8326,0
8328,0
8330,0
8332,0
8334,0
8336,0
8338,0
8340,0
8342,0
8344,0
8346,0
8348,0
8350,0
8352,0
8354,0
8356,0
8358,0
8360,0
8362,0
8364,0
8366,0
8368,0
8370,0
8372,0
8374,0
8376,0
8378,0
8380,0
8382,0
8384,0
8386,0
8388,0
8390,0
8392,0
8394,0
8396,0
8398,0
8400,0
8402,0
8404,0
8406,0
8408,0
8410,0
8412,0
8414,0
8416,0
8418,0
8420,0
8422,0
8424,0
8426,0
8428,0
8430,0
8432,0
8434,0
8436,0
8438,0
8440,0
8442,0
8444,0
8446,0
8448,0
8450,0
8452,0
8454,0
8456,0
8458,0
8460,0
8462,0
8464,0
8466,0
8468,0
8470,0
8472,0
8474,0
8476,0
8478,0
8480,0
8482,0
8484,0
8486,0
8488,0
8490,0
8492,0
8494,0
8496,0
8498,0
8500,0
8502,0
8504,0
8506,0
8508,0
8510,0
8512,0
8514,0
8516,0
8518,0
8520,0
8522,0
8524,0
8526,0
8528,0
8530,0
8532,0
8534,0
8536,0
8538,0
8540,0
8542,0
8544,0
8546,0
8548,0
8550,0
8552,0
8554,0
8556,0
8558,0
8560,0
8562,0
8564,0
8566,0
8568,0
8570,0
8572,0
8574,0
8576,0
8578,0
8580,0
8582,0
8584,0
8586,0
8588,0
8590,0
8592,0
8594,0
8596,0
8598,0
8600,0
8602,0
8604,0
8606,0
8608,0
8610,0
8612,0
8614,0
8616,0
8618,0
8620,0
8622,0
8624,0
8626,0
8628,0
8630,0
8632,0
8634,0
8636,0
8638,0
8640,0
8642,0
8644,0
8646,0
8648,0
8650,0
8652,0
8654,0
8656,0
8658,0
8660,0
8662,0
8664,0
8666,0
8668,0
8670,0
8672,0
8674,0
8676,0
8678,0
8680,0
8682,0
8684,0
8686,0
8688,0
8690,0
8692,0
8694,0
8696,0
8698,0
8700,0
8702,0
8704,0
8706,0
8708,0
8710,0
8712,0
8714,0
8716,0
8718,0
8720,0
8722,0
8724,0
8726,0
8728,0
8730,0
8732,0
8734,0
8736,0
8738,0
8740,0
8742,0
8744,0
8746,0
8748,0
8750,0
8752,0
8754,0
8756,0
8758,0
8760,0
8762,0
8764,0
8766,0
8768,0
8770,0
8772,0
8774,0
8776,0
8778,0
8780,0
8782,0
8784,0
8786,0
8788,0
8790,0
8792,0
8794,0
8796,0
8798,0
8800,0
8802,0
8804,0
8806,0
8808,0
8810,0
8812,0
8814,0
8816,0
8818,0
8820,0
8822,0
8824,0
8826,0
8828,0
8830,0
8832,0
8834,0
8836,0
8838,0
8840,0
8842,0
8844,0
8846,0
8848,0
8850,0
8852,0
8854,0
8856,0
8858,0
8860,0
8862,0
8864,0
8866,0
8868,0
8870,0
8872,0
8874,0
8876,0
8878,0
8880,0
8882,0
8884,0
8886,0
8888,0
8890,0
8892,0
8894,0
8896,0
8898,0
8900,0
8902,0
8904,0
8906,0
8908,0
8910,0
8912,0
8914,0
8916,0
8918,0
8920,0
8922,0
8924,0
8926,0
8928,0
8930,0
8932,0
8934,0
8936,0
8938,0
8940,0
8942,0
8944,0
8946,0
8948,0
8950,0
8952,0
8954,0
8956,0
8958,0
8960,0
8962,0
8964,0
8966,0
8968,0
8970,0
8972,0
8974,0
8976,0
8978,0
8980,0
8982,0
8984,0
8986,0
8988,0
8990,0
8992,0
8994,0
8996,0
8998,0
9000,0
9002,0
9004,0
9006,0
9008,0
9010,0
9012,0
9014,0
9016,0
9018,0
9020,0
9022,0
9024,0
9026,0
9028,0
9030,0
9032,0
9034,0
9036,0
9038,0
9040,0
9042,0
9044,0
9046,0
9048,0
9050,0
9052,0
9054,0
9056,0
9058,0
9060,0
9062,0
9064,0
9066,0
9068,0
9070,0
9072,0
9074,0
9076,0
9078,0
9080,0
9082,0
9084,0
9086,0
9088,0
9090,0
9092,0
9094,0
9096,0
9098,0
9100,0
9102,0
9104,0
9106,0
9108,0
9110,0
9112,0
9114,0
9116,0
9118,0
9120,0
9122,0
9124,0
9126,0
9128,0
9130,0
9132,0
9134,0
9136,0
9138,0
9140,0
9142,0
9144,0
9146,0
9148,0
9150,0
9152,0
9154,0
9156,0
9158,0
9160,0
9162,0
9164,0
9166,0
9168,0
9170,0
9172,0
9174,0
9176,0
9178,0
9180,0
9182,0
9184,0
9186,0
9188,0
9190,0
9192,0
9194,0
9196,0
9198,0
9200,0
9202,0
9204,0
9206,0
9208,0
9210,0
9212,0
9214,0
9216,0
9218,0
9220,0
9222,0
9224,0
9226,0
9228,0
9230,0
9232,0
9234,0
9236,0
9238,0
9240,0
9242,0
9244,0
9246,0
9248,0
9250,0
9252,0
9254,0
9256,0
9258,0
9260,0
9262,0
9264,0
9266,0
9268,0
9270,0
9272,0
9274,0
9276,0
9278,0
9280,0
9282,0
9284,0
9286,0
9288,0
9290,0
9292,0
9294,0
9296,0
9298,0
9300,0
9302,0
9304,0
9306,0
9308,0
9310,0
9312,0
9314,0
9316,0
9318,0
9320,0
9322,0
9324,0
9326,0
9328,0
9330,0
9332,0
9334,0
9336,0
9338,0
9340,0
9342,0
9344,0
9346,0
9348,0
9350,0
9352,0
9354,0
9356,0
9358,0
9360,0
9362,0
9364,0
9366,0
9368,0
9370,0
9372,0
9374,0
9376,0
9378,0
9380,0
9382,0
9384,0
9386,0
9388,0
9390,0
9392,0
9394,0
9396,0
9398,0
9400,0
9402,0
9404,0
9406,0
9408,0
9410,0
9412,0
9414,0
9416,0
9418,0
9420,0
9422,0
9424,0
9426,0
9428,0
9430,0
9432,0
9434,0
9436,0
9438,0
9440,0
9442,0
9444,0
9446,0
9448,0
9450,0
9452,0
9454,0
9456,0
9458,0
9460,0
9462,0
9464,0
9466,0
9468,0
9470,0
9472,0
9474,0
9476,0
9478,0
9480,0
9482,0
9484,0
9486,0
9488,0
9490,0
9492,0
9494,0
9496,0
9498,0
9500,0
9502,0
9504,0
9506,0
9508,0
9510,0
9512,0
9514,0
9516,0
9518,0
9520,0
9522,0
9524,0
9526,0
9528,0
9530,0
9532,0
9534,0
9536,0
9538,0
9540,0
9542,0
9544,0
9546,0
9548,0
9550,0
9552,0
9554,0
9556,0
9558,0
9560,0
9562,0
9564,0
9566,0
9568,0
9570,0
9572,0
9574,0
9576,0
9578,0
9580,0
9582,0
9584,0
9586,0
9588,0
9590,0
9592,0
9594,0
9596,0
9598,0
9600,0
9602,0
9604,0
9606,0
9608,0
9610,0
9612,0
9614,0
9616,0
9618,0
9620,0
9622,0
9624,0
9626,0
9628,0
9630,0
9632,0
9634,0
9636,0
9638,0
9640,0
9642,0
9644,0
9646,0
9648,0
9650,0
9652,0
9654,0
9656,0
9658,0
9660,0
9662,0
9664,0
9666,0
9668,0
9670,0
9672,0
9674,0
9676,0
9678,0
9680,0
9682,0
9684,0
9686,0
9688,0
9690,0
9692,0
9694,0
9696,0
9698,0
9700,0
9702,0
9704,0
9706,0
9708,0
9710,0
9712,0
9714,0
9716,0
9718,0
9720,0
9722,0
9724,0
9726,0
9728,0
9730,0
9732,0
9734,0
9736,0
9738,0
9740,0
9742,0
9744,0
9746,0
9748,0
9750,0
9752,0
9754,0
9756,0
9758,0
9760,0
9762,0
9764,0
9766,0
9768,0
9770,0
9772,0
9774,0
9776,0
9778,0
9780,0
9782,0
9784,0
9786,0
9788,0
9790,0
9792,0
9794,0
9796,0
9798,0
9800,0
9802,0
9804,0
9806,0
9808,0
9810,0
9812,0
9814,0
9816,0
9818,0
9820,0
9822,0
9824,0
9826,0
9828,0
9830,0
9832,0
9834,0
9836,0
9838,0
9840,0
9842,0
9844,0
9846,0
9848,0
9850,0
9852,0
9854,0
9856,0
9858,0
9860,0
9862,0
9864,0
9866,0
9868,0
9870,0
9872,0
9874,0
9876,0
9878,0
9880,0
9882,0
9884,0
9886,0
9888,0
9890,0
9892,0
9894,0
9896,0
9898,0
9900,0
9902,0
9904,0
9906,0
9908,0
9910,0
9912,0
9914,0
9916,0
9918,0
9920,0
9922,0
9924,0
9926,0
9928,0
9930,0
9932,0
9934,0
9936,0
9938,0
9940,0
9942,0
9944,0
9946,0
9948,0
9950,0
9952,0
9954,0
9956,0
9958,0
9960,0
9962,0
9964,0
9966,0
9968,0
9970,0
9972,0
9974,0
9976,0
9978,0
9980,0
9982,0
9984,0
9986,0
9988,0
9990,0
9992,0
9994,0
9996,0
9998,0
10000,0
10002,0
10004,0
10006,0
10008,0
10010,0
10012,0
10014,0
10016,0
10018,0
10020,0
10022,0
10024,0
10026,0
10028,0
10030,0
10032,0
10034,0
10036,0
10038,0
10040,0
10042,0
10044,0
10046,0
10048,0
10050,0
10052,0
10054,0
10056,0
10058,0
10060,0
10062,0
10064,0
10066,0
10068,0
10070,0
10072,0
10074,0
10076,0
10078,0
10080,0
10082,0
10084,0
10086,0
10088,0
10090,0
10092,0
10094,0
10096,0
10098,0
10100,0
10102,0
10104,0
10106,0
10108,0
10110,0
10112,0
10114,0
10116,0
10118,0
10120,0
10122,0
10124,0
10126,0
10128,0
10130,0
10132,0
10134,0
10136,0
10138,0
10140,0
10142,0
10144,0
10146,0
10148,0
10150,0
10152,0
10154,0
10156,0
10158,0
10160,0
10162,0
10164,0
10166,0
10168,0
10170,0
10172,0
10174,0
10176,0
10178,0
10180,0
10182,0
10184,0
10186,0
10188,0
10190,0
10192,0
10194,0
10196,0
10198,0
10200,0
10202,0
10204,0
10206,0
10208,0
10210,0
10212,0
10214,0
10216,0
10218,0
10220,0
10222,0
10224,0
10226,0
10228,0
10230,0
10232,0
10234,0
10236,0
10238,0
10240,0
10242,0
10244,0
10246,0
10248,0
10250,0
10252,0
10254,0
10256,0
10258,0
10260,0
10262,0
10264,0
10266,0
10268,0
10270,0
10272,0
10274,0
10276,0
10278,0
10280,0
10282,0
10284,0
10286,0
10288,0
10290,0
10292,0
10294,0
10296,0
10298,0
10300,0
10302,0
10304,0
10306,0
10308,0
10310,0
10312,0
10314,0
10316,0
10318,0
10320,0
10322,0
10324,0
10326,0
10328,0
10330,0
10332,0
10334,0
10336,0
10338,0
10340,0
10342,0
10344,0
10346,0
10348,0
10350,0
10352,0
10354,0
10356,0
10358,0
10360,0
10362,0
10364,0
10366,0
10368,0
10370,0
10372,0
10374,0
10376,0
10378,0
10380,0
10382,0
10384,0
10386,0
10388,0
10390,0
10392,0
10394,0
10396,0
10398,0
10400,0
10402,0
10404,0
10406,0
10408,0
10410,0
10412,0
10414,0
10416,0
10418,0
10420,0
10422,0
10424,0
10426,0
10428,0
10430,0
10432,0
10434,0
10436,0
10438,0
10440,0
10442,0
10444,0
10446,0
10448,0
10450,0
10452,0
10454,0
10456,0
10458,0
10460,0
10462,0
10464,0
10466,0
10468,0
10470,0
10472,0
10474,0
10476,0
10478,0
10480,0
10482,0
10484,0
10486,0
10488,0
10490,0
10492,0
10494,0
10496,0
10498,0
10500,0
10502,0
10504,0
10506,0
10508,0
10510,0
10512,0
10514,0
10516,0
10518,0
10520,0
10522,0
10524,0
10526,0
10528,0
10530,0
10532,0
10534,0
10536,0
10538,0
10540,0
10542,0
10544,0
10546,0
10548,0
10550,0
10552,0
10554,0
10556,0
10558,0
10560,0
10562,0
10564,0
10566,0
10568,0
10570,0
10572,0
10574,0
10576,0
10578,0
10580,0
10582,0
10584,0
10586,0
10588,0
10590,0
10592,0
10594,0
10596,0
10598,0
10600,0
10602,0
10604,0
10606,0
10608,0
10610,0
10612,0
10614,0
10616,0
10618,0
10620,0
10622,0
10624,0
10626,0
10628,0
10630,0
10632,0
10634,0
10636,0
10638,0
10640,0
10642,0
10644,0
10646,0
10648,0
10650,0
10652,0
10654,0
10656,0
10658,0
10660,0
10662,0
10664,0
10666,0
10668,0
10670,0
10672,0
10674,0
10676,0
10678,0
10680,0
10682,0
10684,0
10686,0
10688,0
10690,0
10692,0
10694,0
10696,0
10698,0
10700,0
10702,0
10704,0
10706,0
10708,0
10710,0
10712,0
10714,0
10716,0
10718,0
10720,0
10722,0
10724,0
10726,0
10728,0
10730,0
10732,0
10734,0
10736,0
10738,0
10740,0
10742,0
10744,0
10746,0
10748,0
10750,0
10752,0
10754,0
10756,0
10758,0
10760,0
10762,0
10764,0
10766,0
10768,0
10770,0
10772,0
10774,0
10776,0
10778,0
10780,0
10782,0
10784,0
10786,0
10788,0
10790,0
10792,0
10794,0
10796,0
10798,0
10800,0
10802,0
10804,0
10806,0
10808,0
10810,0
10812,0
10814,0
10816,0
10818,0
10820,0
10822,0
10824,0
10826,0
10828,0
10830,0
10832,0
10834,0
10836,0
10838,0
10840,0
10842,0
10844,0
10846,0
10848,0
10850,0
10852,0
10854,0
10856,0
10858,0
10860,0
10862,0
10864,0
10866,0
10868,0
10870,0
10872,0
10874,0
10876,0
10878,0
10880,0
10882,0
10884,0
10886,0
10888,0
10890,0
10892,0
10894,0
10896,0
10898,0
10900,0
10902,0
10904,0
10906,0
10908,0
10910,0
10912,0
10914,0
10916,0
10918,0
10920,0
10922,0
10924,0
10926,0
10928,0
10930,0
10932,0
10934,0
10936,0
10938,0
10940,0
10942,0
10944,0
10946,0
10948,0
10950,0
10952,0
10954,0
10956,0
10958,0
10960,0
10962,0
10964,0
10966,0
10968,0
10970,0
10972,0
10974,0
10976,0
10978,0
10980,0
10982,0
10984,0
10986,0
10988,0
10990,0
10992,0
10994,0
10996,0
10998,0
11000,0
11002,0
11004,0
11006,0
11008,0
11010,0
11012,0
11014,0
11016,0
11018,0
11020,0
11022,0
11024,0
11026,0
11028,0
11030,0
11032,0
11034,0
11036,0
11038,0
11040,0
11042,0
11044,0
11046,0
11048,0
11050,0
11052,0
11054,0
11056,0
11058,0
11060,0
11062,0
11064,0
11066,0
11068,0
11070,0
11072,0
11074,0
11076,0
11078,0
11080,0
11082,0
11084,0
11086,0
11088,0
11090,0
11092,0
11094,0
11096,0
11098,0
11100,0
11102,0
11104,0
11106,0
11108,0
11110,0
11112,0
11114,0
11116,0
11118,0
11120,0
11122,0
11124,0
11126,0
11128,0
11130,0
11132,0
11134,0
11136,0
11138,0
11140,0
11142,0
11144,0
11146,0
11148,0
11150,0
11152,0
11154,0
11156,0
11158,0
11160,0
11162,0
11164,0
11166,0
11168,0
11170,0
11172,0
11174,0
11176,0
11178,0
11180,0
11182,0
11184,0
11186,0
11188,0
11190,0
11192,0
11194,0
11196,0
11198,0
11200,0
11202,0
11204,0
11206,0
11208,0
11210,0
11212,0
11214,0
11216,0
11218,0
11220,0
11222,0
11224,0
11226,0
11228,0
11230,0
11232,0
11234,0
11236,0
11238,0
11240,0
11242,0
11244,0
11246,0
11248,0
11250,0
11252,0
11254,0
11256,0
11258,0
11260,0
11262,0
11264,0
11266,0
11268,0
11270,0
11272,0
11274,0
11276,0
11278,0
11280,0
11282,0
11284,0
11286,0
11288,0
11290,0
11292,0
11294,0
11296,0
11298,0
11300,0
11302,0
11304,0
11306,0
11308,0
11310,0
11312,0
11314,0
11316,0
11318,0
11320,0
11322,0
11324,0
11326,0
11328,0
11330,0
11332,0
11334,0
11336,0
11338,0
11340,0
11342,0
11344,0
11346,0
11348,0
11350,0
11352,0
11354,0
11356,0
11358,0
11360,0
11362,0
11364,0
11366,0
11368,0
11370,0
11372,0
11374,0
11376,0
11378,0
11380,0
11382,0
11384,0
11386,0
11388,0
11390,0
